"","name"
"781","Os04g0607200"
"782","Os07g0108200"
"783","Os07g0458600"
"784","Os04g0211900"
"785","osa-miR420"
"786","Os01g0696600"
"787","Os03g0179200"
"788","Os04g0648200"
"789","Os01g0915300"
"790","Os04g0245000"
"791","Os07g0570900"
"792","Os09g0535200"
"793","POsControl0017"
"794","Os04g0558900"
"795","Os02g0528000"
"796","Os04g0500300"
"797","Os06g0594300"
"798","Os06g0546500"
"799","PAtControl0003"
"800","osa-miR395u"
"801","Os10g0459500"
"802","Os06g0365200"
"803","Os07g0192700"
"804","Os03g0621700"
"805","Os02g0136400"
"806","Os04g0395400"
"807","POsControl0031"
"808","Os10g0454500"
"809","Os02g0500500"
"810","Os05g0355100"
"811","Os01g0351200"
"812","Os11g0475600"
"813","Os03g0288000"
"814","Os08g0541500"
"815","Os01g0829300"
"816","Os05g0223300"
"817","Os11g0205000"
"818","Os07g0157700"
"819","Os01g0808400"
"820","osa-miR169h"
"821","Os04g0670500"
"822","Os03g0556100"
"823","Os11g0577700"
"824","Os10g0107100"
"825","Os12g0597200"
"826","Os10g0167900"
"827","Os06g0319400"
"828","Os03g0753100"
"829","Os05g0597400"
"830","Os11g0700400"
"831","osa-miR435"
"832","Os01g0930600"
"833","Os08g0218700"
"834","Os02g0811000"
"835","Os04g0674800"
"836","POsControl0037"
"837","Os09g0254600"
"838","Os11g0437600"
"839","Os01g0165100"
"840","osa-miR166d"
"841","Os08g0298600"
"842","Os07g0222000"
"843","Os10g0429400"
"844","Os07g0170900"
"845","Os05g0389800"
"846","Os01g0157200"
"847","Os07g0271500"
"848","Os04g0430600"
"849","Os02g0461000"
"850","osa-miR395o"
"851","Os06g0186000"
"852","Os08g0481000"
"853","Os02g0609200"
"854","Os01g0107300"
"855","Os05g0551700"
"856","Os07g0513200"
"857","Os02g0579600"
"858","Os12g0467500"
"859","Os03g0688000"
"860","Os04g0237800"
"861","Os04g0388700"
"862","Os01g0883800"
"863","Os02g0587800"
"864","osa-miR169f"
"865","Os10g0559300"
"866","Os06g0521500"
"867","Os12g0434900"
"868","Os11g0295900"
"869","Os01g0730100"
"870","osa-miR156l"
"871","Os12g0170500"
"872","Os02g0285900"
"873","Os07g0615100"
"874","Os09g0339800"
"875","POsControl0042"
"876","Os10g0130600"
"877","Os12g0539800"
"878","Os04g0483000"
"879","Os09g0522200"
"880","Os02g0736800"
"881","Os01g0137100"
"882","osa-miR398a"
"883","Os04g0573100"
"884","Os04g0441700"
"885","Os03g0745400"
"886","Os01g0297700"
"887","Os12g0422200"
"888","Os03g0746000"
"889","Os05g0473300"
"890","Os01g0728800"
"891","Os05g0370700"
"892","Os04g0180300"
"893","osa-miR169c"
"894","Os11g0583200"
"895","Os09g0300100"
"896","Os10g0559400"
"897","Os05g0387600"
"898","Os08g0222800"
"899","Os04g0586600"
"900","Os01g0909300"
"901","Os03g0234100"
"902","Os12g0488600"
"903","Os09g0329900"
"904","POsControl0007"
"905","Os03g0580200"
"906","Os04g0481100"
"907","POsControl0028"
"908","Os03g0687700"
"909","Os04g0608600"
"910","Os03g0736000"
"911","Os09g0328900"
"912","Os10g0416500"
"913","Os09g0555400"
"914","Os02g0799400"
"915","Os05g0403300"
"916","Os12g0624400"
"917","Os05g0516700"
"918","Os12g0591600"
"919","Os11g0424400"
"920","Os07g0166800"
"921","osa-miR162a"
"922","Os11g0642400"
"923","Os07g0177100"
"924","Os03g0745000"
"925","Os04g0627200"
"926","Os02g0261800"
"927","Os03g0106500"
"928","osa-miR169c"
"929","Os03g0145700"
"930","Os01g0713600"
"931","Os06g0341400"
"932","Os06g0134400"
"933","Os09g0546200"
"934","Os11g0701400"
"935","osa-miR440"
"936","POsControl0039"
"937","Os03g0743700"
"938","Os10g0397900"
"939","POsControl0007"
"940","Os01g0599900"
"941","Os10g0129000"
"942","Os04g0403400"
"943","Os09g0458500"
"944","POsControl0006"
"945","Os11g0152500"
"946","Os04g0675800"
"947","osa-miR166l"
"948","Os09g0564600"
"949","Os10g0463400"
"950","Os03g0833500"
"951","Os04g0347200"
"952","Os02g0661200"
"953","Os02g0461500"
"954","Os05g0211800"
"955","Os04g0133000"
"956","Os12g0607400"
"957","Os11g0695800"
"958","Os09g0557900"
"959","Os02g0174500"
"960","Os05g0542400"
"961","Os11g0205200"
"962","Os04g0423800"
"963","osa-miR398a"
"964","Os03g0797100"
"965","Os03g0803100"
"966","Os01g0261900"
"967","Os12g0288000"
"968","osa-miR395b"
"969","Os12g0293100"
"970","Os02g0165500"
"971","Os03g0380600"
"972","Os10g0151700"
"973","Os09g0477100"
"974","Os09g0271000"
"975","Os05g0263200"
"976","Os06g0265400"
"977","Os08g0277200"
"978","Os12g0569100"
"979","Os10g0571900"
"980","Os04g0106500"
"981","Os10g0190000"
"982","Os06g0135300"
"983","Os06g0693200"
"984","Os09g0406500"
"985","Os02g0492000"
"986","Os05g0143700"
"987","Os07g0440900"
"988","Os09g0530200"
"989","Os10g0568600"
"990","Os05g0381900"
"991","Os09g0522200"
"992","osa-miR446"
"993","Os03g0674700"
"994","Os10g0350400"
"995","Os10g0508300"
"996","Os03g0793700"
"997","Os12g0282000"
"998","Os08g0183900"
"999","Os07g0214300"
"1000","Os05g0399700"
"1001","Os06g0138500"
"1002","Os02g0249600"
"1003","Os12g0458100"
"1004","Os10g0426500"
"1005","Os01g0817400"
"1006","POsControl0013"
"1007","osa-miR169l"
"1008","Os01g0640600"
"1009","Os06g0660600"
"1010","osa-miR420"
"1011","Os01g0152600"
"1012","Os07g0238500"
"1013","Os07g0129700"
"1014","Os11g0423200"
"1015","Os02g0733900"
"1016","Os05g0477100"
"1017","Os04g0301500"
"1018","Os02g0214300"
"1019","Os06g0476200"
"1020","Os01g0650900"
"1021","Os01g0610600"
"1022","Os02g0317000"
"1023","Os09g0400100"
"1024","Os04g0404400"
"1025","Os12g0262000"
"1026","Os08g0240200"
"1027","Os02g0628900"
"1028","Os02g0727400"
"1029","Os05g0329200"
"1030","Os02g0564700"
"1031","Os11g0701200"
"1032","Os01g0219600"
"1033","Os01g0112600"
"1034","Os11g0702100"
"1035","Os02g0593600"
"1036","Os01g0374000"
"1037","Os07g0630400"
"1038","Os01g0608000"
"1039","Os08g0531700"
"1040","Os02g0207100"
"1041","Os04g0125900"
"1042","Os04g0390000"
"1043","Os01g0677000"
"1044","Os02g0306400area"
"1045","Os08g0392200"
"1046","Os09g0350900"
"1047","Os02g0270300"
"1048","Os05g0477200"
"1049","Os09g0507300"
"1050","Os02g0785000"
"1051","Os07g0289800"
"1052","Os08g0132400"
"1053","Os10g0404500"
"1054","Os01g0814300"
"1055","osa-miR172b"
"1056","osa-miR156c"
"1057","Os10g0371400"
"1058","Os03g0749100"
"1059","Os01g0156000"
"1060","Os01g0202900"
"1061","Os01g0820300"
"1062","Os08g0419000"
"1063","Os01g0592500"
"1064","POsControl0004"
"1065","Os05g0459000"
"1066","Os03g0419200"
"1067","Os08g0170700"
"1068","Os11g0664000"
"1069","Os11g0170700"
"1070","Os07g0194100"
"1071","Os03g0748500"
"1072","Os06g0151800"
"1073","Os03g0793700"
"1074","Os03g0666600"
"1075","Os10g0514600"
"1076","Os10g0416500"
"1077","Os02g0509600"
"1078","Os01g0811300"
"1079","Os12g0567800"
"1080","Os10g0195800"
"1081","Os11g0597800"
"1082","Os08g0178900"
"1083","Os02g0190000"
"1084","Os01g0567500"
"1085","Os01g0327900"
"1086","POsControl0033"
"1087","PZmControl0002"
"1088","Os12g0170800"
"1089","Os01g0677900"
"1090","Os04g0590600"
"1091","Os11g0495200"
"1092","Os01g0690600"
"1093","Os07g0277400"
"1094","Os07g0108900"
