"","name"
"473","Os10g0544600"
"474","Os06g0199300"
"475","Os03g0623100"
"476","Os03g0377600"
"477","Os06g0683100"
"478","Os05g0408900"
"479","Os08g0515700"
"480","Os11g0177400"
"481","Os04g0479900"
"482","Os04g0526800"
"483","Os11g0143200"
"484","Os06g0700300"
"485","Os12g0155100"
"486","Os09g0325800"
"487","Os03g0624300"
"488","Os11g0106700"
"489","Os01g0625300"
"490","Os07g0178600"
"491","Os05g0576700"
"492","Os05g0595100"
"493","Os02g0561800"
"494","Os08g0535800"
"495","Os02g0561400"
"496","Os01g0295700"
"497","Os01g0846300"
"498","Os05g0537100"
"499","Os01g0192300"
"500","Os03g0287000"
"501","Os04g0635400"
"502","Os08g0440800"
"503","Os03g0425300"
"504","Os05g0426400"
"505","Os06g0543400"
"506","Os12g0106000"
"507","Os01g0822800"
"508","Os01g0803200"
"509","Os10g0568900"
"510","Os04g0448900"
"511","Os04g0665600"
"512","Os01g0346600"
"513","Os05g0439400"
"514","Os03g0684700"
"515","Os08g0533600"
"516","Os03g0725800"
"517","Os06g0275000"
"518","Os04g0482900"
"519","Os03g0197100"
"520","Os09g0456200"
"521","Os12g0106000"
"522","Os06g0714800"
"523","Os01g0863300"
"524","Os04g0512500"
"525","Os01g0784500"
"526","Os03g0719400"
"527","Os01g0978400"
"528","Os05g0408900"
"529","Os05g0476000"
"530","Os03g0292100"
"531","Os05g0138300"
"532","Os06g0140900"
"533","Os06g0522300"
"534","Os07g0488200"
"535","Os03g0107700"
"536","Os03g0610400"
"537","Os02g0799300"
"538","Os05g0447700"
"539","Os02g0681200"
"540","Os04g0610600"
"541","Os05g0389400"
"542","Os01g0165000"
"543","Os03g0230300"
"544","Os04g0691900"
"545","Os01g0743500"
"546","Os12g0148700"
"547","Os09g0558000"
"548","Os05g0249300"
"549","osa-miR415"
"550","Os01g0710100"
"551","Os01g0661500"
"552","Os04g0546500"
"553","Os01g0893400"
"554","Os07g0687900"
"555","Os08g0376600"
"556","Os10g0479100"
"557","Os11g0274700"
"558","Os03g0675300"
"559","Os02g0764700"
"560","Os06g0127100"
"561","Os01g0676800"
"562","Os02g0560600"
"563","Os07g0209100"
"564","Os01g0297000"
"565","Os01g0946100"
"566","Os11g0686900"
"567","Os06g0662200"
"568","Os06g0125200"
"569","Os10g0515200"
"570","Os08g0128200"
"571","Os10g0544600"
"572","Os03g0162500"
"573","Os03g0766800"
"574","Os09g0442100"
"575","Os05g0568100"
"576","Os06g0216300"
"577","Os07g0573000"
"578","Os02g0648100"
"579","Os02g0649300"
"580","Os01g0854000"
"581","Os05g0500100"
"582","Os01g0513400"
"583","Os06g0318600"
"584","Os11g0226900"
"585","Os03g0247900"
"586","Os01g0924200"
"587","Os11g0155500"
"588","Os06g0208700"
"589","Os05g0408900"
"590","Os02g0734300"
"591","Os02g0648100"
"592","Os10g0529700"
"593","Os04g0675000"
"594","Os02g0223700"
"595","Os05g0542200"
"596","Os06g0505700"
"597","Os05g0408900"
"598","Os03g0701200"
"599","Os07g0671800"
"600","Os05g0529400"
"601","Os03g0820400"
"602","Os02g0775300"
"603","Os10g0422600"
"604","Os08g0425800"
"605","Os04g0664900"
"606","Os04g0679600"
"607","Os04g0658200"
"608","Os01g0625900"
"609","Os07g0671800"
"610","Os08g0472000"
"611","Os01g0618300"
"612","Os05g0126800"
"613","Os08g0445700"
"614","Os06g0666400"
"615","Os03g0192100"
"616","Os03g0810100"
"617","Os03g0230300"
"618","Os12g0191500"
"619","Os09g0395600"
"620","Os03g0159400"
"621","Os01g0946100"
"622","Os09g0412300"
"623","Os10g0492900"
"624","Os03g0280400"
"625","Os12g0139300"
"626","Os04g0460600"
"627","Os05g0215300"
"628","Os02g0122600"
"629","Os05g0129800"
"630","Os01g0836900"
"631","Os02g0549700"
"632","Os01g0385400"
"633","Os03g0561000"
"634","Os01g0383700"
"635","Os01g0717000"
"636","Os08g0243100"
"637","Os01g0781100"
"638","Os04g0460600"
"639","Os07g0122000"
"640","Os04g0483000"
"641","Os08g0485400"
"642","Os07g0661600"
"643","Os02g0681200"
"644","Os04g0460600"
"645","Os02g0578100"
"646","Os03g0745000"
"647","Os07g0684100"
"648","Os07g0269000"
"649","Os05g0426400"
"650","Os03g0141200"
"651","Os07g0671800"
"652","Os09g0455300"
"653","Os04g0483200"
"654","Os06g0216300"
"655","Os02g0631300"
"656","Os02g0602900"
"657","Os03g0141200"
"658","Os09g0418000"
"659","Os03g0273800"
"660","Os07g0614300"
"661","Os04g0546800"
"662","Os03g0359600"
"663","Os02g0106100"
"664","Os07g0684100"
"665","Os07g0538400"
"666","Os04g0435200"
"667","Os04g0675000"
"668","Os06g0168700"
"669","Os11g0106700"
"670","Os03g0857900"
"671","Os12g0137600"
"672","Os04g0617700"
"673","Os04g0522500"
"674","Os01g0625300"
"675","Os01g0503500"
"676","Os07g0487100"
"677","Os06g0625300"
"678","Os10g0568900"
"679","Os09g0532400"
"680","Os01g0731100"
"681","Os09g0455300"
"682","Os07g0683200"
"683","Os05g0195100"
"684","Os03g0152000"
"685","Os11g0479400"
"686","Os09g0418000"
"687","Os08g0533300"
"688","Os08g0239900"
"689","Os05g0192100"
"690","Os02g0790500"
"691","Os03g0181100"
"692","Os01g0935800"
"693","Os03g0171700"
"694","Os12g0187800"
"695","Os03g0181100"
"696","Os06g0216300"
"697","Os04g0610900"
"698","Os01g0952900"
"699","Os07g0684100"
"700","Os02g0550800"
"701","Os09g0343500"
"702","Os01g0955000"
"703","Os03g0133100"
"704","Os03g0339900"
"705","Os03g0142600"
"706","Os08g0415600"
"707","Os05g0540900"
"708","Os09g0418000"
"709","Os06g0636600"
"710","Os10g0470200"
"711","Os09g0311600"
"712","Os02g0790500"
"713","Os08g0492000"
"714","Os02g0814000"
"715","Os02g0775600"
"716","Os02g0812500"
"717","Os01g0659900"
"718","Os03g0197100"
"719","Os01g0180000"
"720","Os03g0820400"
"721","Os05g0138300"
"722","Os08g0535800"
"723","Os04g0137400"
"724","Os10g0198100"
"725","Os02g0222100"
"726","Os05g0542200"
"727","Os03g0171300"
"728","Os02g0561000"
"729","Os10g0577500"
"730","Os10g0508700"
"731","Os01g0661600"
"732","Os01g0901600"
"733","Os09g0507100"
"734","Os01g0783200"
"735","Os01g0624700"
"736","Os08g0467300"
"737","Os03g0803200"
"738","Os02g0252200"
"739","Os02g0575000"
"740","Os11g0109700"
"741","Os04g0645500"
"742","Os05g0555700"
"743","Os02g0814000"
"744","Os03g0796600"
"745","Os09g0418000"
"746","Os04g0586100"
"747","Os03g0358800"
"748","Os02g0777100"
"749","Os10g0470700"
"750","Os06g0613500"
"751","Os01g0731100"
