"","name"
"392","Os10g0559300"
"393","Os01g0909300"
"394","Os10g0569800"
"395","POsControl0039"
"396","Os04g0267600"
"397","Os09g0127700"
"398","Os11g0575600"
"399","Os11g0668300"
"400","Os12g0436400"
"401","Os01g0126900"
"402","Os02g0232100"
"403","osa-miR166i"
"404","Os04g0179100"
"405","Os12g0422700"
"406","Os04g0675800"
"407","osa-miR156d"
"408","Os06g0160200"
"409","Os01g0742400"
"410","Os06g0474300"
"411","osa-miR395o"
"412","Os11g0582000"
"413","Os05g0393700"
"414","Os03g0106500"
"415","Os09g0552500"
"416","Os03g0233900"
"417","Os09g0531200"
"418","POsControl0035"
"419","Os07g0111100"
"420","osa-miR160f"
"421","Os04g0523100"
"422","Os01g0665500"
"423","Os06g0543500"
"424","osa-miR398b"
"425","Os01g0517800"
"426","POsControl0025"
"427","Os12g0454300"
"428","Os04g0132400"
"429","Os04g0430600"
"430","POsControl0030"
"431","Os10g0481100"
"432","Os07g0633000"
"433","Os03g0140500"
"434","Os08g0320900"
"435","Os07g0513400"
"436","Os09g0458500"
"437","Os11g0133300"
"438","Os11g0182900"
"439","osa-miR162a"
"440","Os12g0282000"
"441","Os10g0370700"
"442","Os11g0618200"
"443","Os04g0415100"
"444","Os02g0216500"
"445","Os02g0611000"
"446","Os11g0104200"
"447","Os03g0238200"
"448","Os02g0435900"
"449","Os11g0704100"
"450","Os01g0578800"
"451","Os10g0328700"
"452","Os02g0205500"
"453","Os03g0798500"
"454","Os11g0435800"
"455","Os04g0174900"
"456","Os01g0523500"
"457","Os11g0648400"
"458","Os02g0154300"
"459","Os10g0343500"
"460","Os04g0268700"
"461","Os01g0513500"
"462","Os05g0542500"
"463","Os01g0907300"
"464","Os01g0159000"
"465","Os04g0624300"
"466","POsControl0045"
"467","Os11g0444800"
"468","Os04g0664500"
"469","Os01g0829300"
"470","Os12g0257600"
"471","Os09g0274700"
"472","osa-miR395g"
"473","Os09g0270800"
"474","Os01g0301500"
"475","Os06g0140300"
"476","Os02g0607000"
"477","Os04g0114000"
"478","Os01g0123000"
"479","Os04g0227200"
"480","Os07g0588400"
"481","Os05g0387200"
"482","Os08g0398300"
"483","Os05g0247800"
"484","Os02g0821000"
"485","Os02g0106300"
"486","osa-miR395a"
"487","Os06g0683000"
"488","Os01g0143400"
"489","Os01g0743500"
"490","Os04g0590600"
"491","Os06g0690900"
"492","osa-miR171i"
"493","Os09g0566700"
"494","Os06g0365200"
"495","Os05g0569500"
"496","Os04g0517700"
"497","Os05g0595200"
"498","Os12g0509400"
"499","Os03g0145300"
"500","Os03g0658000"
"501","Os04g0419100"
"502","Os04g0587100"
"503","Os06g0622400"
"504","Os11g0677500"
"505","Os04g0412300"
"506","Os01g0520500"
"507","Os08g0473600"
"508","osa-miR441b"
"509","Os04g0115200"
"510","Os06g0356200"
"511","Os10g0125700"
"512","Os11g0706200"
"513","Os01g0584900"
"514","osa-miR394"
"515","osa-miR169f"
"516","Os07g0533600"
"517","osa-miR167e"
"518","osa-miR395d"
"519","Os11g0683800"
"520","Os06g0605100"
"521","Os03g0222100"
"522","Os04g0125900"
"523","Os01g0200600"
"524","Os11g0215300"
"525","Os12g0607400"
"526","Os05g0431600"
"527","osa-miR166b"
"528","Os02g0154600"
"529","Os01g0597800"
"530","PTaControl0001"
"531","Os03g0225500"
"532","Os05g0545700"
"533","Os10g0514600"
"534","Os01g0692400"
"535","Os11g0160000"
"536","osa-miR156c"
"537","Os09g0111700"
"538","Os05g0100600"
"539","Os04g0633300"
"540","Os06g0521500"
"541","POsControl0025"
"542","Os10g0555400"
"543","Os01g0795200"
"544","Os02g0652800"
"545","Os05g0530800"
"546","Os11g0156600"
"547","Os07g0296000"
"548","Os01g0813100"
"549","Os05g0209200"
"550","Os04g0624800"
"551","Os04g0580500"
"552","Os01g0343900"
"553","Os02g0192300"
"554","Os03g0743700"
"555","Os07g0132700"
"556","Os10g0491400"
"557","Os11g0170300"
"558","Os06g0133100"
"559","Os01g0555400"
"560","Os03g0753100"
"561","Os06g0646900"
"562","Os11g0659200"
"563","Os11g0514600"
"564","Os04g0168300"
"565","Os01g0757100"
"566","Os11g0303600"
"567","Os12g0128800"
"568","Os06g0221300"
"569","Os12g0153600"
"570","osa-miR395s"
"571","Os10g0569600"
"572","Os03g0391300"
"573","Os03g0734100"
"574","Os07g0466500"
"575","Os10g0105900"
"576","Os08g0150600"
"577","osa-miR395j"
"578","Os04g0600300"
"579","Os03g0638300"
"580","Os07g0537900"
"581","Os03g0271500"
"582","POsControl0033"
"583","Os11g0269400"
"584","Os04g0245000"
"585","Os10g0487600"
"586","Os04g0453400"
"587","Os02g0773800"
"588","Os01g0711900"
"589","Os11g0615300"
"590","Os03g0215600"
"591","Os03g0739700"
"592","Os01g0297700"
"593","POsControl0047"
"594","Os01g0826000"
"595","Os03g0128600"
"596","Os05g0438300"
"597","Os02g0202800"
"598","Os03g0380600"
"599","Os10g0561000"
"600","Os04g0401700"
"601","Os06g0128800"
"602","Os12g0496600"
"603","Os03g0162400"
