"","name"
"527","Os06g0602900"
"528","Os12g0236800"
"529","osa-miR395v"
"530","osa-miR395b"
"531","Os08g0486500"
"532","Os07g0132100"
"533","Os12g0609100"
"534","Os05g0242100"
"535","osa-miR399j"
"536","Os01g0193400"
"537","Os11g0593500"
"538","PAtControl0002"
"539","Os04g0208400"
"540","Os08g0244800"
"541","Os12g0524600"
"542","Os01g0520500"
"543","osa-miR167a"
"544","POsControl0047"
"545","osa-miR167h"
"546","Os11g0643800"
"547","osa-miR446"
"548","Os07g0160000"
"549","Os07g0169700"
"550","Os03g0750400"
"551","Os07g0620700"
"552","Os08g0545600"
"553","osa-miR413"
"554","Os08g0231200"
"555","POsControl0020"
"556","osa-miR167e"
"557","osa-miR159b"
"558","POsControl0018"
"559","Os12g0189500"
"560","Os09g0415300"
"561","osa-miR172c"
"562","Os04g0576300"
"563","POsControl0026"
"564","POsControl0003"
"565","Os08g0454500"
"566","Os04g0468600"
"567","Os01g0153000"
"568","Os01g0937500"
"569","osa-miR394"
"570","Os01g0348300"
"571","Os01g0164900"
"572","Os02g0613900"
"573","Os09g0441600"
"574","Os11g0537300"
"575","Os01g0579000"
"576","Os01g0154500"
"577","osa-miR167e"
"578","Os12g0535600"
"579","Os01g0288700"
"580","Os11g0582500"
"581","Os02g0633000"
"582","Os08g0528600"
"583","Os08g0326700"
"584","POsControl0034"
"585","POsControl0014"
"586","Os05g0212900"
"587","Os04g0171600"
"588","Os04g0203100"
"589","Os06g0129400"
"590","Os04g0690600"
"591","Os03g0400000"
"592","POsControl0035"
"593","Os11g0264000"
"594","Os07g0633000"
"595","Os08g0199800"
"596","Os08g0521600"
"597","POsControl0042"
"598","osa-miR395w"
"599","Os06g0287500"
"600","POsControl0040"
"601","Os09g0466800"
"602","Os02g0494300"
"603","Os02g0772000"
"604","osa-miR167c"
"605","Os05g0107200"
"606","Os04g0190000"
"607","Os02g0165800"
"608","Os04g0485400"
"609","Os09g0324200"
"610","Os08g0141700"
"611","osa-miR420"
"612","Os02g0184600"
"613","Os11g0587600"
"614","Os09g0349900"
"615","Os04g0422900"
"616","Os12g0511300"
"617","Os02g0447300"
"618","Os04g0407300"
"619","Os01g0263200"
"620","Os01g0962100"
"621","osa-miR167g"
"622","Os02g0218800"
"623","Os09g0259400"
"624","Os09g0319800"
"625","Os05g0456300"
"626","osa-miR167f"
"627","Os05g0116600"
"628","Os05g0574900"
"629","POsControl0003"
"630","POsControl0028"
"631","Os02g0817400"
"632","Os11g0307300"
"633","Os01g0184000"
"634","Os01g0728000"
"635","Os05g0399700"
"636","osa-miR395c"
"637","Os10g0552100"
"638","Os02g0640800"
"639","Os05g0241900"
"640","Os11g0146100"
"641","Os01g0350500"
"642","Os02g0659100"
"643","POsControl0032"
"644","Os12g0152000"
"645","Os02g0504700"
"646","Os06g0481800"
"647","osa-miR167e"
"648","Os11g0668300"
"649","Os08g0502600"
"650","Os06g0104900"
"651","Os05g0319800"
"652","Os01g0126000"
"653","POsControl0018"
"654","Os01g0700500"
"655","Os07g0190400"
"656","osa-miR172d"
"657","osa-miR395f"
"658","Os03g0120800"
"659","Os11g0169700"
"660","Os07g0256700"
"661","Os09g0531200"
"662","Os08g0476900"
"663","Os12g0422800"
"664","POsControl0012"
"665","Os10g0409500"
"666","Os02g0133500"
"667","Os08g0285100"
"668","osa-miR439e"
"669","Os02g0531600"
"670","Os02g0565500"
"671","POsControl0032"
"672","Os03g0347500"
"673","Os01g0913400"
"674","Os08g0168600"
"675","osa-miR439b"
"676","Os04g0607600"
"677","Os11g0143200"
"678","Os11g0152900"
"679","Os12g0591300"
"680","Os09g0420000"
"681","Os08g0367400"
"682","Os11g0431300"
"683","POsControl0046"
"684","Os04g0442900"
"685","Os06g0703600"
"686","Os02g0527500"
"687","Os10g0549200"
"688","Os11g0416500"
"689","POsControl0043"
"690","Os06g0514100"
"691","Os11g0637300"
"692","Os02g0144800"
"693","Os03g0151400"
"694","POsControl0030"
"695","Os08g0480400"
"696","Os04g0220300"
"697","Os06g0518100"
"698","Os07g0555100"
"699","Os01g0968400"
"700","Os11g0172800"
"701","osa-miR395u"
"702","Os01g0883800"
"703","Os04g0118800"
"704","Os05g0525700"
"705","Os03g0556100"
"706","osa-miR166l"
"707","Os11g0210200"
"708","Os06g0248300"
"709","Os09g0331900"
"710","Os11g0451700"
"711","Os11g0109300"
"712","osa-miR172c"
"713","Os07g0129700"
"714","osa-miR395g"
"715","Os01g0217200"
"716","osa-miR172b"
"717","Os02g0725500"
"718","osa-miR169o"
"719","Os01g0939100"
"720","Os08g0254600"
"721","Os04g0278500"
"722","Os08g0172800"
"723","osa-miR438"
"724","Os07g0281700"
"725","osa-miR172d"
"726","Os06g0539800"
"727","Os01g0660400"
"728","Os11g0702000"
"729","osa-miR171a"
"730","POsControl0035"
"731","osa-miR393b"
"732","Os02g0446100"
"733","Os02g0673300"
"734","Os01g0657100"
"735","Os11g0203900"
"736","Os07g0529400"
"737","Os01g0195700"
"738","Os11g0474800"
"739","Os07g0122300"
"740","Os01g0233300"
"741","Os05g0399800"
"742","Os02g0123800"
"743","Os11g0219400"
"744","Os01g0348800"
"745","Os04g0413200"
"746","Os08g0562800"
"747","Os01g0143500"
"748","Os07g0238600"
"749","Os10g0551900"
"750","Os07g0441600"
"751","Os05g0293200"
"752","Os10g0351700"
"753","POsControl0044"
"754","Os08g0473600"
"755","Os07g0219300"
"756","Os10g0362100"
"757","POsControl0029"
"758","Os08g0160600"
"759","Os01g0883800"
"760","Os02g0108600"
"761","Os07g0649600"
"762","POsControl0038"
"763","Os02g0784400"
"764","Os04g0598600"
"765","Os02g0187400"
"766","Os10g0578100"
"767","Os02g0260000"
"768","Os05g0196700"
"769","Os09g0314900"
"770","Os02g0725700"
"771","Os04g0590300"
"772","Os10g0546100"
"773","Os03g0165800"
"774","Os03g0357500"
"775","Os11g0577700"
"776","osa-miR413"
"777","osa-miR438"
"778","Os12g0260200"
"779","Os01g0118700"
"780","POsControl0037"
"781","osa-miR160a"
"782","osa-miR441a"
"783","Os07g0276000"
"784","Os04g0453400"
"785","Os03g0622300"
"786","Os12g0638500"
"787","Os12g0154800"
"788","Os02g0820500"
"789","Os12g0558400"
"790","Os01g0868200"
"791","Os09g0315600"
"792","Os12g0509400"
"793","Os06g0148500"
"794","Os10g0570700"
"795","Os01g0127100"
"796","osa-miR167b"
"797","Os10g0130600"
"798","Os05g0559300"
"799","Os07g0179700"
"800","Os11g0158200"
"801","Os01g0895200"
"802","Os07g0130300"
"803","Os07g0439000"
"804","Os05g0135000"
"805","PZmControl0001"
"806","Os09g0297800"
"807","Os05g0406200"
"808","Os10g0399700"
"809","Os01g0246600"
"810","Os09g0324000"
"811","Os05g0407200"
"812","Os09g0323800"
"813","POsControl0028"
